keyword_id,campaign_id,keyword,match_type,impressions,clicks,spend,sales,orders,date,bid,avg_position
KW-CAMP-000016-4,CAMP-000016,smart watch,broad,33,1,1.84,10.2,0,2025-08-01 17:06:27.128080,0.53,19.9
KW-CAMP-000017-1,CAMP-000017,usb cable,exact,180,9,15.39,67.34,1,2025-08-01 17:06:27.128080,0.97,4.8
KW-CAMP-000017-2,CAMP-000017,tablet stand,exact,963,53,82.0,358.88,8,2025-08-01 17:06:27.128080,0.26,1.5
KW-CAMP-000017-3,CAMP-000017,car charger,phrase,1280,70,108.98,476.95,10,2025-08-01 17:06:27.128080,0.57,13.3
KW-CAMP-000017-4,CAMP-000017,usb cable,exact,327,18,27.88,122.03,2,2025-08-01 17:06:27.128080,0.42,7.1
KW-CAMP-000017-5,CAMP-000017,laptop bag,broad,862,47,73.43,321.35,7,2025-08-01 17:06:27.128080,1.13,16.2
KW-CAMP-000017-6,CAMP-000017,keyboard,exact,493,27,42.02,183.87,4,2025-08-01 17:06:27.128080,1.21,15.6
KW-CAMP-000018-1,CAMP-000018,bluetooth speaker,phrase,1083,40,38.38,390.49,8,2025-08-01 17:06:27.128080,0.78,11.1
KW-CAMP-000018-2,CAMP-000018,phone case,broad,3984,148,141.16,1436.03,32,2025-08-01 17:06:27.128080,0.33,11.9
KW-CAMP-000018-3,CAMP-000018,car charger,broad,1392,51,49.35,502.06,11,2025-08-01 17:06:27.128080,1.65,10.7
KW-CAMP-000018-4,CAMP-000018,gaming mouse,broad,1319,49,46.74,475.52,10,2025-08-01 17:06:27.128080,0.52,11.8
KW-CAMP-000018-5,CAMP-000018,external drive,phrase,1872,69,66.33,674.75,15,2025-08-01 17:06:27.128080,1.3,5.7
KW-CAMP-000018-6,CAMP-000018,keyboard,phrase,1775,66,62.89,639.82,14,2025-08-01 17:06:27.128080,0.29,10.0
KW-CAMP-000019-1,CAMP-000019,gaming mouse,phrase,1394,22,57.21,43.5,1,2025-08-01 17:06:27.128080,0.53,14.1
KW-CAMP-000019-2,CAMP-000019,wireless headphones,broad,1064,17,43.66,33.19,0,2025-08-01 17:06:27.128080,0.43,4.6
KW-CAMP-000019-3,CAMP-000019,laptop bag,broad,1647,26,67.57,51.38,1,2025-08-01 17:06:27.128080,1.58,8.4
KW-CAMP-000019-4,CAMP-000019,fitness tracker,broad,3272,52,134.24,102.07,2,2025-08-01 17:06:27.128080,0.36,14.0
KW-CAMP-000019-5,CAMP-000019,phone mount,broad,6281,101,257.64,195.89,4,2025-08-01 17:06:27.128080,0.97,9.7
KW-CAMP-000019-6,CAMP-000019,gaming mouse,broad,3302,53,135.46,103.0,2,2025-08-01 17:06:27.128080,1.3,7.6
KW-CAMP-000019-7,CAMP-000019,smart watch,exact,1520,24,62.35,47.41,1,2025-08-01 17:06:27.128080,0.69,6.9
KW-CAMP-000019-8,CAMP-000019,power bank,exact,1212,19,49.75,37.83,0,2025-08-01 17:06:27.128080,0.69,17.3
KW-CAMP-000020-1,CAMP-000020,phone mount,exact,107,1,2.92,13.44,0,2025-08-01 17:06:27.128080,0.67,8.7
KW-CAMP-000020-2,CAMP-000020,car charger,phrase,22,0,0.63,2.88,0,2025-08-01 17:06:27.128080,2.31,4.8
KW-CAMP-000020-3,CAMP-000020,charging cable,exact,1,0,0.03,0.14,0,2025-08-01 17:06:27.128080,1.43,20.0
KW-CAMP-000020-4,CAMP-000020,bluetooth speaker,broad,182,2,4.98,22.91,0,2025-08-01 17:06:27.128080,0.85,7.0
KW-CAMP-000020-5,CAMP-000020,tablet stand,phrase,220,3,6.01,27.64,0,2025-08-01 17:06:27.128080,0.34,11.5
KW-CAMP-000020-6,CAMP-000020,phone case,phrase,62,0,1.71,7.85,0,2025-08-01 17:06:27.128080,0.59,6.6
KW-CAMP-000020-7,CAMP-000020,smart watch,exact,27,0,0.76,3.49,0,2025-08-01 17:06:27.128080,0.35,16.1
KW-CAMP-000021-1,CAMP-000021,charging cable,phrase,889,26,74.17,41.27,1,2025-08-01 17:06:27.128080,3.09,14.9
KW-CAMP-000021-2,CAMP-000021,laptop bag,phrase,17,0,1.49,0.83,0,2025-08-01 17:06:27.128080,0.25,4.2
KW-CAMP-000021-3,CAMP-000021,laptop bag,broad,554,16,46.23,25.73,1,2025-08-01 17:06:27.128080,1.32,4.2
KW-CAMP-000022-1,CAMP-000022,fitness tracker,phrase,1821,175,37.35,2611.94,42,2025-08-01 17:06:27.128080,0.72,11.0
KW-CAMP-000022-2,CAMP-000022,laptop bag,phrase,1292,124,26.51,1853.98,30,2025-08-01 17:06:27.128080,2.34,5.9
KW-CAMP-000022-3,CAMP-000022,smart watch,phrase,1763,169,36.16,2528.56,41,2025-08-01 17:06:27.128080,2.33,18.6
KW-CAMP-000022-4,CAMP-000022,laptop bag,phrase,869,83,17.82,1246.11,20,2025-08-01 17:06:27.128080,0.47,8.3
KW-CAMP-000022-5,CAMP-000022,usb cable,phrase,530,51,10.88,761.01,12,2025-08-01 17:06:27.128080,0.41,6.1
KW-CAMP-000022-6,CAMP-000022,charging cable,exact,3299,317,67.65,4731.04,77,2025-08-01 17:06:27.128080,0.91,14.4
KW-CAMP-000023-1,CAMP-000023,usb cable,phrase,320,14,11.07,76.37,1,2025-08-01 17:06:27.128080,0.11,11.2
KW-CAMP-000023-2,CAMP-000023,gaming mouse,exact,811,35,27.99,193.03,2,2025-08-01 17:06:27.128080,2.08,17.4
KW-CAMP-000023-3,CAMP-000023,wireless headphones,exact,595,26,20.54,141.67,2,2025-08-01 17:06:27.128080,2.9,5.2
KW-CAMP-000023-4,CAMP-000023,smart watch,broad,1009,44,34.82,240.19,3,2025-08-01 17:06:27.128080,0.89,12.4
KW-CAMP-000023-5,CAMP-000023,phone mount,phrase,1310,57,45.23,311.95,4,2025-08-01 17:06:27.128080,0.27,9.1
KW-CAMP-000024-1,CAMP-000024,fitness tracker,broad,124,1,1.05,1.81,0,2025-08-01 17:06:27.128080,0.88,13.4
KW-CAMP-000024-2,CAMP-000024,tablet stand,phrase,244,2,2.05,3.56,0,2025-08-01 17:06:27.128080,0.46,14.4
KW-CAMP-000024-3,CAMP-000024,bluetooth speaker,phrase,779,8,6.55,11.36,0,2025-08-01 17:06:27.128080,0.33,16.9
KW-CAMP-000024-4,CAMP-000024,phone case,phrase,32,0,0.28,0.48,0,2025-08-01 17:06:27.128080,0.38,19.7
KW-CAMP-000024-5,CAMP-000024,smart watch,phrase,1073,12,9.03,15.65,0,2025-08-01 17:06:27.128080,0.18,11.4
KW-CAMP-000024-6,CAMP-000024,gaming mouse,phrase,361,4,3.04,5.26,0,2025-08-01 17:06:27.128080,0.55,17.2
KW-CAMP-000024-7,CAMP-000024,charging cable,exact,14,0,0.12,0.21,0,2025-08-01 17:06:27.128080,2.16,9.1
KW-CAMP-000025-1,CAMP-000025,gaming mouse,phrase,46702,1567,1473.58,10226.05,238,2025-08-01 17:06:27.128080,1.71,7.9
KW-CAMP-000025-2,CAMP-000025,gaming mouse,exact,145,4,4.58,31.78,0,2025-08-01 17:06:27.128080,0.77,10.8
KW-CAMP-000025-3,CAMP-000025,usb cable,phrase,22135,742,698.42,4846.75,113,2025-08-01 17:06:27.128080,0.7,6.1
KW-CAMP-000025-4,CAMP-000025,wireless headphones,exact,24775,831,781.71,5424.78,126,2025-08-01 17:06:27.128080,0.87,12.4
KW-CAMP-000001-1,CAMP-000001,car charger,broad,48,0,0.35,1.99,0,2025-08-02 17:06:27.128080,2.52,18.6
KW-CAMP-000001-2,CAMP-000001,fitness tracker,broad,1035,6,7.43,42.6,0,2025-08-02 17:06:27.128080,0.27,8.0
KW-CAMP-000001-3,CAMP-000001,fitness tracker,exact,492,3,3.54,20.28,0,2025-08-02 17:06:27.128080,0.97,17.1
KW-CAMP-000001-4,CAMP-000001,power bank,phrase,1032,6,7.4,42.48,0,2025-08-02 17:06:27.128080,1.89,13.7
KW-CAMP-000002-1,CAMP-000002,bluetooth speaker,broad,468,1,0.34,0.0,0,2025-08-02 17:06:27.128080,0.74,19.1
KW-CAMP-000002-2,CAMP-000002,phone case,phrase,533,1,0.38,0.0,0,2025-08-02 17:06:27.128080,1.41,16.9
KW-CAMP-000002-3,CAMP-000002,wireless headphones,exact,951,2,0.68,0.0,0,2025-08-02 17:06:27.128080,0.93,18.4
KW-CAMP-000002-4,CAMP-000002,fitness tracker,exact,1059,2,0.76,0.0,0,2025-08-02 17:06:27.128080,0.26,11.0
KW-CAMP-000002-5,CAMP-000002,bluetooth speaker,broad,223,0,0.16,0.0,0,2025-08-02 17:06:27.128080,0.19,9.1
KW-CAMP-000002-6,CAMP-000002,keyboard,phrase,814,2,0.58,0.0,0,2025-08-02 17:06:27.128080,0.3,17.9
KW-CAMP-000003-1,CAMP-000003,car charger,broad,1012,48,112.06,272.18,3,2025-08-02 17:06:27.128080,0.31,11.2
KW-CAMP-000003-2,CAMP-000003,fitness tracker,exact,713,34,78.97,191.8,2,2025-08-02 17:06:27.128080,0.44,3.9
KW-CAMP-000003-3,CAMP-000003,screen protector,exact,350,16,38.81,94.26,1,2025-08-02 17:06:27.128080,0.54,2.2
KW-CAMP-000003-4,CAMP-000003,laptop bag,broad,1233,59,136.54,331.63,4,2025-08-02 17:06:27.128080,1.14,19.6
KW-CAMP-000004-1,CAMP-000004,power bank,exact,491,14,17.13,75.17,1,2025-08-02 17:06:27.128080,0.92,16.7
KW-CAMP-000004-2,CAMP-000004,gaming mouse,broad,420,12,14.66,64.34,1,2025-08-02 17:06:27.128080,0.38,19.5
KW-CAMP-000004-3,CAMP-000004,phone case,exact,526,15,18.36,80.58,1,2025-08-02 17:06:27.128080,0.73,17.6
KW-CAMP-000005-1,CAMP-000005,wireless headphones,broad,192,5,7.36,5.25,0,2025-08-02 17:06:27.128080,1.12,4.2
KW-CAMP-000005-2,CAMP-000005,fitness tracker,broad,32,0,1.25,0.89,0,2025-08-02 17:06:27.128080,0.92,7.5
KW-CAMP-000005-3,CAMP-000005,phone case,broad,366,9,14.02,10.0,0,2025-08-02 17:06:27.128080,1.68,3.4
KW-CAMP-000005-4,CAMP-000005,usb cable,broad,96,2,3.7,2.63,0,2025-08-02 17:06:27.128080,0.31,2.5
KW-CAMP-000005-5,CAMP-000005,usb cable,broad,158,4,6.06,4.32,0,2025-08-02 17:06:27.128080,1.26,10.6
KW-CAMP-000006-1,CAMP-000006,tablet stand,phrase,5,0,1.35,7.49,0,2025-08-02 17:06:27.128080,0.48,1.8
KW-CAMP-000006-2,CAMP-000006,laptop bag,exact,97,8,25.19,139.57,1,2025-08-02 17:06:27.128080,1.15,8.1
KW-CAMP-000006-3,CAMP-000006,gaming mouse,exact,43,3,11.37,63.03,0,2025-08-02 17:06:27.128080,0.71,14.1
KW-CAMP-000006-4,CAMP-000006,car charger,phrase,434,38,112.48,623.3,6,2025-08-02 17:06:27.128080,1.92,7.4
KW-CAMP-000006-5,CAMP-000006,smart watch,broad,620,54,160.89,891.59,9,2025-08-02 17:06:27.128080,2.08,16.5
KW-CAMP-000006-6,CAMP-000006,gaming mouse,broad,393,34,101.99,565.21,5,2025-08-02 17:06:27.128080,0.5,19.3
KW-CAMP-000007-1,CAMP-000007,keyboard,phrase,252,9,36.25,38.39,0,2025-08-02 17:06:27.128080,0.71,2.3
KW-CAMP-000007-2,CAMP-000007,bluetooth speaker,phrase,810,31,116.15,123.01,2,2025-08-02 17:06:27.128080,1.98,13.8
KW-CAMP-000007-3,CAMP-000007,car charger,phrase,233,9,33.48,35.46,0,2025-08-02 17:06:27.128080,0.52,12.5
KW-CAMP-000008-1,CAMP-000008,usb cable,phrase,517,18,19.26,210.41,2,2025-08-02 17:06:27.128080,1.17,14.5
KW-CAMP-000008-2,CAMP-000008,wireless headphones,broad,1690,61,62.93,687.63,7,2025-08-02 17:06:27.128080,0.16,3.4
KW-CAMP-000008-3,CAMP-000008,laptop bag,phrase,314,11,11.71,127.99,1,2025-08-02 17:06:27.128080,0.88,4.9
KW-CAMP-000008-4,CAMP-000008,power bank,broad,458,16,17.07,186.53,1,2025-08-02 17:06:27.128080,1.02,13.6
KW-CAMP-000008-5,CAMP-000008,gaming mouse,broad,404,14,15.05,164.42,1,2025-08-02 17:06:27.128080,0.73,1.9
KW-CAMP-000008-6,CAMP-000008,wireless headphones,phrase,775,28,28.87,315.44,3,2025-08-02 17:06:27.128080,0.49,8.7
KW-CAMP-000009-1,CAMP-000009,bluetooth speaker,exact,425,8,9.43,15.81,0,2025-08-02 17:06:27.128080,2.47,15.4
KW-CAMP-000009-2,CAMP-000009,fitness tracker,exact,375,7,8.33,13.96,0,2025-08-02 17:06:27.128080,1.44,2.5
KW-CAMP-000009-3,CAMP-000009,screen protector,broad,122,2,2.71,4.55,0,2025-08-02 17:06:27.128080,1.9,4.5
KW-CAMP-000009-4,CAMP-000009,gaming mouse,phrase,467,9,10.36,17.38,0,2025-08-02 17:06:27.128080,1.04,18.2
KW-CAMP-000009-5,CAMP-000009,tablet stand,broad,253,5,5.62,9.42,0,2025-08-02 17:06:27.128080,0.51,18.7
KW-CAMP-000009-6,CAMP-000009,bluetooth speaker,exact,2,0,0.05,0.08,0,2025-08-02 17:06:27.128080,2.07,13.0
KW-CAMP-000009-7,CAMP-000009,phone case,phrase,201,4,4.47,7.5,0,2025-08-02 17:06:27.128080,0.63,7.2
KW-CAMP-000010-1,CAMP-000010,tablet stand,phrase,712,7,3.73,12.88,0,2025-08-02 17:06:27.128080,0.94,8.3
KW-CAMP-000010-2,CAMP-000010,gaming mouse,broad,582,5,3.05,10.52,0,2025-08-02 17:06:27.128080,0.86,14.0
KW-CAMP-000010-3,CAMP-000010,wireless headphones,phrase,574,5,3.01,10.38,0,2025-08-02 17:06:27.128080,1.05,19.4
KW-CAMP-000010-4,CAMP-000010,car charger,phrase,957,9,5.01,17.3,0,2025-08-02 17:06:27.128080,0.8,9.0
KW-CAMP-000010-5,CAMP-000010,tablet stand,exact,1305,13,6.83,23.58,0,2025-08-02 17:06:27.128080,1.4,5.9
KW-CAMP-000010-6,CAMP-000010,power bank,exact,51,0,0.27,0.92,0,2025-08-02 17:06:27.128080,0.42,10.5
KW-CAMP-000010-7,CAMP-000010,phone mount,broad,879,8,4.6,15.88,0,2025-08-02 17:06:27.128080,1.71,6.4
KW-CAMP-000011-1,CAMP-000011,usb cable,phrase,48,0,1.79,8.64,0,2025-08-02 17:06:27.128080,1.15,2.3
KW-CAMP-000011-2,CAMP-000011,fitness tracker,phrase,1413,28,52.4,253.03,3,2025-08-02 17:06:27.128080,1.8,12.1
KW-CAMP-000011-3,CAMP-000011,external drive,broad,2388,48,88.52,427.5,5,2025-08-02 17:06:27.128080,1.85,14.9
KW-CAMP-000011-4,CAMP-000011,external drive,exact,1102,22,40.85,197.28,2,2025-08-02 17:06:27.128080,0.47,13.4
KW-CAMP-000011-5,CAMP-000011,keyboard,exact,1167,23,43.27,208.97,2,2025-08-02 17:06:27.128080,0.93,2.1
KW-CAMP-000011-6,CAMP-000011,fitness tracker,broad,2227,45,82.56,398.7,5,2025-08-02 17:06:27.128080,1.08,19.5
KW-CAMP-000012-1,CAMP-000012,screen protector,exact,398,17,10.43,37.83,1,2025-08-02 17:06:27.128080,1.31,3.1
KW-CAMP-000012-2,CAMP-000012,wireless headphones,broad,154,6,4.05,14.7,0,2025-08-02 17:06:27.128080,0.93,12.7
KW-CAMP-000012-3,CAMP-000012,tablet stand,broad,178,7,4.66,16.9,0,2025-08-02 17:06:27.128080,1.37,12.2
KW-CAMP-000012-4,CAMP-000012,laptop bag,broad,1536,65,40.2,145.77,5,2025-08-02 17:06:27.128080,2.5,3.3
KW-CAMP-000012-5,CAMP-000012,smart watch,broad,2072,88,54.22,196.62,7,2025-08-02 17:06:27.128080,1.3,12.7
KW-CAMP-000013-1,CAMP-000013,gaming mouse,exact,1303,108,87.92,457.46,8,2025-08-02 17:06:27.128080,1.84,8.2
KW-CAMP-000013-2,CAMP-000013,fitness tracker,exact,432,36,29.15,151.68,2,2025-08-02 17:06:27.128080,1.74,13.3
KW-CAMP-000013-3,CAMP-000013,power bank,broad,255,21,17.22,89.62,1,2025-08-02 17:06:27.128080,3.02,2.5
KW-CAMP-000013-4,CAMP-000013,power bank,exact,1115,93,75.21,391.32,7,2025-08-02 17:06:27.128080,1.45,1.6
KW-CAMP-000013-5,CAMP-000013,fitness tracker,exact,273,22,18.45,96.0,1,2025-08-02 17:06:27.128080,0.44,3.9
KW-CAMP-000013-6,CAMP-000013,external drive,broad,1613,134,108.82,566.19,10,2025-08-02 17:06:27.128080,1.3,16.2
KW-CAMP-000013-7,CAMP-000013,smart watch,broad,332,27,22.41,116.58,2,2025-08-02 17:06:27.128080,1.97,19.0
KW-CAMP-000014-1,CAMP-000014,gaming mouse,exact,1358,19,19.71,75.46,2,2025-08-02 17:06:27.128080,0.64,9.4
KW-CAMP-000014-2,CAMP-000014,phone mount,phrase,1939,28,28.14,107.72,3,2025-08-02 17:06:27.128080,0.99,11.7
KW-CAMP-000014-3,CAMP-000014,usb cable,phrase,1,0,0.02,0.09,0,2025-08-02 17:06:27.128080,2.16,19.0
KW-CAMP-000014-4,CAMP-000014,car charger,exact,780,11,11.32,43.33,1,2025-08-02 17:06:27.128080,2.46,4.5
KW-CAMP-000014-5,CAMP-000014,phone mount,exact,1226,18,17.79,68.1,2,2025-08-02 17:06:27.128080,1.26,7.4
KW-CAMP-000014-6,CAMP-000014,wireless headphones,phrase,902,13,13.1,50.14,1,2025-08-02 17:06:27.128080,0.21,6.1
KW-CAMP-000014-7,CAMP-000014,smart watch,exact,231,3,3.36,12.88,0,2025-08-02 17:06:27.128080,0.52,15.3
KW-CAMP-000015-1,CAMP-000015,car charger,broad,1013,4,2.96,58.31,0,2025-08-02 17:06:27.128080,0.43,2.3
KW-CAMP-000015-2,CAMP-000015,phone case,phrase,630,2,1.84,36.23,0,2025-08-02 17:06:27.128080,2.12,3.0
KW-CAMP-000015-3,CAMP-000015,phone case,broad,273,1,0.8,15.72,0,2025-08-02 17:06:27.128080,1.51,12.2
KW-CAMP-000015-4,CAMP-000015,phone case,phrase,488,2,1.43,28.07,0,2025-08-02 17:06:27.128080,0.95,16.1
KW-CAMP-000015-5,CAMP-000015,tablet stand,phrase,242,1,0.71,13.93,0,2025-08-02 17:06:27.128080,0.24,12.5
KW-CAMP-000015-6,CAMP-000015,tablet stand,phrase,154,0,0.45,8.88,0,2025-08-02 17:06:27.128080,0.29,2.2
KW-CAMP-000015-7,CAMP-000015,external drive,phrase,54,0,0.16,3.11,0,2025-08-02 17:06:27.128080,0.86,13.7
KW-CAMP-000016-1,CAMP-000016,keyboard,phrase,268,20,33.96,74.38,1,2025-08-02 17:06:27.128080,1.87,10.5
KW-CAMP-000016-2,CAMP-000016,wireless headphones,phrase,1435,111,181.8,398.16,8,2025-08-02 17:06:27.128080,0.71,15.4
KW-CAMP-000016-3,CAMP-000016,tablet stand,exact,290,22,36.77,80.53,1,2025-08-02 17:06:27.128080,0.75,14.4
KW-CAMP-000016-4,CAMP-000016,tablet stand,phrase,418,32,52.94,115.94,2,2025-08-02 17:06:27.128080,1.33,16.4
KW-CAMP-000016-5,CAMP-000016,tablet stand,exact,530,41,67.23,147.24,3,2025-08-02 17:06:27.128080,1.0,14.1
KW-CAMP-000016-6,CAMP-000016,usb cable,exact,148,11,18.82,41.23,0,2025-08-02 17:06:27.128080,0.41,1.5
KW-CAMP-000016-7,CAMP-000016,phone mount,broad,76,5,9.68,21.2,0,2025-08-02 17:06:27.128080,0.45,12.9
KW-CAMP-000017-1,CAMP-000017,wireless headphones,exact,394,27,30.78,289.48,2,2025-08-02 17:06:27.128080,1.64,1.7
KW-CAMP-000017-2,CAMP-000017,screen protector,exact,301,21,23.49,220.92,1,2025-08-02 17:06:27.128080,0.56,3.0
KW-CAMP-000017-3,CAMP-000017,usb cable,broad,319,22,24.87,233.88,1,2025-08-02 17:06:27.128080,0.49,8.3
KW-CAMP-000017-4,CAMP-000017,bluetooth speaker,exact,81,5,6.38,59.98,0,2025-08-02 17:06:27.128080,1.5,12.7
KW-CAMP-000017-5,CAMP-000017,fitness tracker,phrase,33,2,2.58,24.31,0,2025-08-02 17:06:27.128080,1.18,17.8
KW-CAMP-000017-6,CAMP-000017,gaming mouse,broad,103,7,8.07,75.86,0,2025-08-02 17:06:27.128080,2.09,15.3
KW-CAMP-000017-7,CAMP-000017,phone mount,exact,528,36,41.16,387.1,3,2025-08-02 17:06:27.128080,0.83,15.4
KW-CAMP-000018-1,CAMP-000018,gaming mouse,phrase,33,1,0.56,0.56,0,2025-08-02 17:06:27.128080,0.94,18.4
KW-CAMP-000018-2,CAMP-000018,phone mount,broad,125,5,2.09,2.12,0,2025-08-02 17:06:27.128080,3.28,16.7
KW-CAMP-000018-3,CAMP-000018,laptop bag,broad,266,12,4.44,4.49,0,2025-08-02 17:06:27.128080,1.46,15.8
KW-CAMP-000018-4,CAMP-000018,gaming mouse,exact,321,15,5.37,5.43,0,2025-08-02 17:06:27.128080,1.67,3.8
KW-CAMP-000018-5,CAMP-000018,phone mount,phrase,141,6,2.36,2.38,0,2025-08-02 17:06:27.128080,0.91,9.8
KW-CAMP-000018-6,CAMP-000018,usb cable,phrase,291,13,4.86,4.92,0,2025-08-02 17:06:27.128080,0.47,18.3
KW-CAMP-000018-7,CAMP-000018,laptop bag,exact,97,4,1.62,1.64,0,2025-08-02 17:06:27.128080,1.2,18.5
KW-CAMP-000018-8,CAMP-000018,phone case,broad,35,1,0.58,0.59,0,2025-08-02 17:06:27.128080,1.05,16.3
KW-CAMP-000019-1,CAMP-000019,bluetooth speaker,phrase,1415,103,249.54,863.03,14,2025-08-02 17:06:27.128080,0.97,11.1
KW-CAMP-000019-2,CAMP-000019,car charger,phrase,813,59,143.53,496.4,8,2025-08-02 17:06:27.128080,1.41,19.4
KW-CAMP-000019-3,CAMP-000019,phone case,phrase,969,70,170.9,591.08,9,2025-08-02 17:06:27.128080,1.58,7.5
KW-CAMP-000019-4,CAMP-000019,phone case,phrase,2227,162,392.84,1358.66,22,2025-08-02 17:06:27.128080,1.62,2.6
KW-CAMP-000019-5,CAMP-000019,usb cable,broad,1616,117,285.14,986.18,16,2025-08-02 17:06:27.128080,1.22,19.1
KW-CAMP-000019-6,CAMP-000019,bluetooth speaker,broad,679,49,119.91,414.71,6,2025-08-02 17:06:27.128080,0.49,12.0
KW-CAMP-000019-7,CAMP-000019,keyboard,phrase,664,48,117.22,405.41,6,2025-08-02 17:06:27.128080,1.0,11.2
KW-CAMP-000020-1,CAMP-000020,smart watch,exact,71,3,3.82,9.98,0,2025-08-02 17:06:27.128080,1.62,19.7
KW-CAMP-000020-2,CAMP-000020,smart watch,broad,71,3,3.8,9.95,0,2025-08-02 17:06:27.128080,0.81,7.1
KW-CAMP-000020-3,CAMP-000020,car charger,broad,144,6,7.71,20.18,0,2025-08-02 17:06:27.128080,1.09,3.2
KW-CAMP-000020-4,CAMP-000020,gaming mouse,broad,69,3,3.72,9.72,0,2025-08-02 17:06:27.128080,1.47,15.6
KW-CAMP-000020-5,CAMP-000020,phone mount,phrase,137,6,7.37,19.27,0,2025-08-02 17:06:27.128080,1.38,5.4
KW-CAMP-000020-6,CAMP-000020,car charger,broad,8,0,0.45,1.17,0,2025-08-02 17:06:27.128080,0.67,12.9
KW-CAMP-000020-7,CAMP-000020,wireless headphones,exact,15,0,0.83,2.18,0,2025-08-02 17:06:27.128080,2.08,9.5
KW-CAMP-000021-1,CAMP-000021,usb cable,phrase,993,63,83.09,617.06,5,2025-08-02 17:06:27.128080,1.62,17.9
KW-CAMP-000021-2,CAMP-000021,phone case,exact,707,44,59.12,439.04,4,2025-08-02 17:06:27.128080,1.31,18.3
KW-CAMP-000021-3,CAMP-000021,power bank,broad,137,8,11.46,85.11,0,2025-08-02 17:06:27.128080,1.39,17.2
KW-CAMP-000022-1,CAMP-000022,charging cable,exact,1606,44,83.84,498.98,13,2025-08-02 17:06:27.128080,0.53,4.9
KW-CAMP-000022-2,CAMP-000022,charging cable,broad,28,0,1.49,8.85,0,2025-08-02 17:06:27.128080,0.76,3.8
KW-CAMP-000022-3,CAMP-000022,wireless headphones,broad,23,0,1.2,7.16,0,2025-08-02 17:06:27.128080,0.82,8.1
KW-CAMP-000022-4,CAMP-000022,laptop bag,broad,305,8,15.97,95.03,2,2025-08-02 17:06:27.128080,0.77,6.4
KW-CAMP-000022-5,CAMP-000022,phone case,broad,176,4,9.21,54.8,1,2025-08-02 17:06:27.128080,1.51,2.8
KW-CAMP-000022-6,CAMP-000022,charging cable,exact,447,12,23.38,139.14,3,2025-08-02 17:06:27.128080,0.54,6.1
KW-CAMP-000023-1,CAMP-000023,smart watch,broad,477,24,52.44,433.59,4,2025-08-02 17:06:27.128080,1.11,13.9
KW-CAMP-000023-2,CAMP-000023,charging cable,broad,536,27,58.82,486.34,4,2025-08-02 17:06:27.128080,0.36,12.7
KW-CAMP-000023-3,CAMP-000023,tablet stand,exact,841,42,92.3,763.11,7,2025-08-02 17:06:27.128080,1.12,16.8
KW-CAMP-000023-4,CAMP-000023,usb cable,exact,650,33,71.4,590.35,5,2025-08-02 17:06:27.128080,0.28,14.3
KW-CAMP-000023-5,CAMP-000023,smart watch,phrase,55,2,6.1,50.46,0,2025-08-02 17:06:27.128080,0.79,8.8
KW-CAMP-000023-6,CAMP-000023,bluetooth speaker,exact,41,2,4.6,38.05,0,2025-08-02 17:06:27.128080,0.45,18.7
KW-CAMP-000023-7,CAMP-000023,bluetooth speaker,phrase,34,1,3.77,31.18,0,2025-08-02 17:06:27.128080,0.35,7.9
KW-CAMP-000024-1,CAMP-000024,tablet stand,exact,555,16,6.45,197.25,2,2025-08-02 17:06:27.128080,2.0,12.8
KW-CAMP-000024-2,CAMP-000024,usb cable,exact,1439,42,16.69,510.66,6,2025-08-02 17:06:27.128080,1.02,8.5
KW-CAMP-000024-3,CAMP-000024,tablet stand,phrase,238,7,2.77,84.65,1,2025-08-02 17:06:27.128080,1.37,7.1
KW-CAMP-000024-4,CAMP-000024,power bank,exact,306,9,3.56,108.85,1,2025-08-02 17:06:27.128080,0.95,14.0
KW-CAMP-000024-5,CAMP-000024,gaming mouse,broad,56,1,0.65,19.87,0,2025-08-02 17:06:27.128080,0.81,7.8
KW-CAMP-000024-6,CAMP-000024,fitness tracker,broad,261,7,3.03,92.62,1,2025-08-02 17:06:27.128080,2.36,14.7
KW-CAMP-000024-7,CAMP-000024,keyboard,broad,858,25,9.96,304.66,3,2025-08-02 17:06:27.128080,0.96,15.6
KW-CAMP-000025-1,CAMP-000025,bluetooth speaker,exact,1073,22,26.01,0.0,0,2025-08-02 17:06:27.128080,0.52,7.5
KW-CAMP-000025-2,CAMP-000025,laptop bag,exact,248,5,6.03,0.0,0,2025-08-02 17:06:27.128080,1.88,12.2
KW-CAMP-000025-3,CAMP-000025,fitness tracker,phrase,553,11,13.42,0.0,0,2025-08-02 17:06:27.128080,0.16,16.0
KW-CAMP-000025-4,CAMP-000025,laptop bag,phrase,377,7,9.15,0.0,0,2025-08-02 17:06:27.128080,1.41,4.6
KW-CAMP-000025-5,CAMP-000025,fitness tracker,broad,110,2,2.68,0.0,0,2025-08-02 17:06:27.128080,1.3,4.3
KW-CAMP-000025-6,CAMP-000025,power bank,exact,126,2,3.06,0.0,0,2025-08-02 17:06:27.128080,0.7,2.9
KW-CAMP-000001-1,CAMP-000001,external drive,broad,91,2,1.32,34.49,0,2025-08-03 17:06:27.128080,0.81,6.8
KW-CAMP-000001-2,CAMP-000001,phone mount,exact,85,2,1.23,32.18,0,2025-08-03 17:06:27.128080,0.47,2.4
KW-CAMP-000001-3,CAMP-000001,usb cable,phrase,51,1,0.74,19.39,0,2025-08-03 17:06:27.128080,0.69,1.6
